place_id,name,city_x,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot,city_key,place_name,city_y,news_count,incident_count,positive_count,news_risk_level,news_signal_score,latest_article_title,latest_article_url,city,weather_risk_level,primary_weather_risk,lookahead_hours,rain_risk_level,heat_risk_level,wind_risk_level,air_quality_risk_level,uv_risk_level,visibility_risk_level,rain_mm_next_window,max_rain_probability,max_apparent_temperature_c,max_wind_gust_kmph,max_us_aqi,max_pm25,max_pm10,max_uv_index,min_visibility_m,travel_advice,created_at,outdoor_weather_sensitive,simple_popularity_score,news_penalty,weather_penalty,news_weather_adjusted_score
ChIJtaJ4C7y35zsRp5hTKMcpMII,Raju’s kitchen - Veg Restaurant,Mumbai,food,best local food restaurants,vegetarian_restaurant,"Shop no 1/2, pahhal avenue, opp. topiwala mall, Kakaji Nagar, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400104",19.164229799999994,72.84746129999999,4.7,400,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9381043959164541095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,28.171618708340876,0.0,0.06,28.111618708340878
ChIJX0CkXAfJ5zsRlmyqYWQLknc,Peshawri - ITC Maratha,Mumbai,food,best fine dining restaurants,restaurant,"Chhatrapati Shivaji Maharaj Int'l Airport Rd, near International Airport, Ashok Nagar, Andheri East, Mumbai, Maharashtra 400099",19.1039375,72.86944439999998,4.7,399,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8615961562876374166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,28.159883371407513,0.0,0.06,28.099883371407515
ChIJQ0SQ60ezbTkRybaDtH1tUew,Rajasthane kitchen,Jaipur,food,best local food restaurants,north_indian_restaurant,"khandla house, B-20, Shiv Marg, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016",26.9274953,75.79629109999999,4.9,304,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17028512052731426505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,28.02952770537632,0.0,0.06,27.969527705376322
ChIJERgaKzK3bTkRohzluEqwVJA,Falahaar,Jaipur,food,best street food,restaurant,"Saraogi Mansion, Mirza Ismail Rd, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302001",26.9158962,75.82218560000001,4.1,928,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10400131274481409186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,28.019845829136734,0.0,0.06,27.959845829136736
ChIJiX_ZAZfP5zsRuJxP0HW1tZo,Mohammad Ali Road Ramdan Food Stalls,Mumbai,food,best street food,food_court,"XR3M+W7G, 39, IbrahimMerchant Rd, near Shree S V Enterprises, Mumbadevi Area, Mandvi, Mumbai, Maharashtra 400003",18.954909100000002,72.8331089,4.3,644,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11148015970236210360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,27.81777636222182,0.0,0.06,27.757776362221822
ChIJ4_gnYb-1bTkRP5e9ZxwKDao,The Glass Box (High Dining),Jaipur,food,best fine dining restaurants,restaurant,"T-Point, Vinayak Sarovar, A-101, 200ft. Road, near Patrakar Colony Road, Golyawas, Jaipur, Rajasthan 302020",26.8435629,75.74493749999999,4.6,408,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12253461278260827967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,27.663089717796886,0.0,0.06,27.603089717796887
ChIJHfmP0ofJ5zsReeCOnUp0yYs,Bombay Barn Restaurant,Mumbai,food,best local food restaurants,chinese_restaurant,"16/17, Floral Deck Plaza, MIDC Central Rd, M.I.D.C, Seepz, Andheri East, Mumbai, Maharashtra 400093",19.123831700000004,72.87063269999999,4.6,389,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10072709905410613369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,27.444274999968982,0.0,0.06,27.384274999968984
ChIJUY2y-yaxbTkRe3Ss0MZjEuE,Elephant Fun Park | Elephant Sanctuary Office,Jaipur,tourist_spot,best tourist attractions,tourist_attraction,"3370, kumharo ka churaha, silwato ka rashta, chowkri ramchandra, Radha Damodar Ji Ki Gali, Tripolia Bazar, Modikhana, Jaipur, Rajasthan 302003",26.92322069999999,75.8211115,4.7,348,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16218134913670214779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,27.518838034351408,0.0,0.22,27.29883803435141
ChIJ8xAf6iK25zsR2NGKREu__jQ,White Charcoal Restaurant Andheri,Mumbai,food,best local food restaurants,restaurant,"636, SAB TV Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053",19.136464500000002,72.82974609999998,4.4,477,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=3818699864050160088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,27.14628722296241,0.0,0.06,27.08628722296241
ChIJVydje1WzbTkRHTKz3PAIGE4,Talk of the Town,Jaipur,food,best street food,north_indian_restaurant,"4, Park Street, Mirza Ismail Rd, Sindhi Camp, Jaipur, Rajasthan 302001",26.920098999999997,75.79533959999998,4.1,731,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5627257564987339293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,27.042700107241373,0.0,0.06,26.982700107241374
ChIJkV8284bJ5zsRoBTx4nXHCWk,The Chef's Wife Restaurant,Mumbai,food,best local food restaurants,north_indian_restaurant,"Shop No. 14, The Chef's Wife, Juhu Ekta CHS, Juhu Versova Link Rd, near Mohan Medical, Kapaswadi, Juhu, Mumbai, Maharashtra 400053",19.117548000000003,72.8290834,4.3,535,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7568799957905380512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,27.021776892604446,0.0,0.06,26.961776892604448
ChIJr6Jh-R7P5zsRZWFXrjNFc-4,Chor Bazaar,Mumbai,tourist_spot,shopping markets,flea_market,"206, Mutton St, Ajmer, Kumbharwada, Mumbai, Maharashtra 400003",18.9590354,72.8299277,4.1,752,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17182153091619184997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,27.15866743397956,0.0,0.22,26.93866743397956
ChIJY6aU-TrJ5zsREHwCKiV8NSU,BANDRA BORN,Mumbai,food,best local food restaurants,restaurant,"Rose Minar, 87, Chapel Rd, Annexe, Reclamation, Bandra West, Mumbai, Maharashtra 400050",19.0504724,72.82699889999996,4.3,527,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2681185652229438480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,26.957114019936924,0.0,0.06,26.897114019936925
ChIJZYPL-JS2bTkRhEWaFqp7MeU,Nand Chat Bhandar,Jaipur,food,best street food,restaurant,"VRWG+8X4, Fashion St, Raja Park, Jaipur, Rajasthan 302004",26.89576689999999,75.82746259999998,4.0,749,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16515117278998185348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,26.480292826121424,0.0,0.06,26.420292826121425
ChIJU3NUeGrP5zsRr0EVaICMAGc,Moolji Jaitha Market (MJ Market),Mumbai,tourist_spot,shopping markets,market,"1ST FLOOR, Landmark :, Old Hanuman Ln, near Ebrahim Currim Store, near Jumbo King Burger, Zaveri Bazaar, Kalbadevi, Mumbai, Maharashtra 400002",18.949209499999995,72.8306118,4.2,567,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7422086669036503471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,26.636909958628838,0.0,0.22,26.41690995862884
ChIJr6wHJgy0bTkRWlnPE7es48Y,Marble Arch,Jaipur,food,best fine dining restaurants,north_indian_restaurant,"JAI MAHAL PALACE, Jacob Rd, near Science Park, Civil Lines, Jaipur, Rajasthan 302006",26.91220329999999,75.78515360000002,4.7,275,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14331488341534398810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,26.415884068870604,0.0,0.06,26.355884068870605
ChIJxbcN2TfR5zsRoW7zRREuq84,Marine Drive,Mumbai,tourist_spot,best tourist attractions,tourist_attraction,"Kilachand Chowk Flyover, Chowpatty, Marine Lines, Mumbai, Maharashtra 400021",18.9336052,72.8233997,4.6,316,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14892047244553580193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,26.490948159835487,0.0,0.22,26.270948159835488
ChIJrSONNpTR5zsRBkfiRnnKMDQ,Sassoon Dock Clock Tower,Mumbai,tourist_spot,historical places,historical_landmark,"Azad Nagar, Colaba, Mumbai, Maharashtra 400005",18.9144356,72.8243995,4.2,502,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3760728311083452166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,26.126478714418905,0.0,0.22,25.906478714418906
ChIJMWYcRqW35zsR0npmsY8HIIk,Lokhandwala Market,Mumbai,tourist_spot,shopping markets,market,"A Wing, PrineRose, next to Sangvi Hospital, Swami Samarth Nagar, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",19.145628,72.82297629999998,4.3,370,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9880905896188869330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,25.43966886921197,0.0,0.22,25.219668869211972
ChIJ32elOEmxbTkRUFU7bXzvpqE,Maharani Market City Center Mall,Jaipur,tourist_spot,shopping markets,market,"Maharani Market City Center Mall,Near Govind Dev Ji Mandir,Kanwar Nagar, WRHG+G6W, Gangori Bazaar, J.D.A. Market, Brahampuri, Jaipur, Rajasthan 302002",26.9288715,75.82558619999999,3.6,1156,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11648260803927954768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,25.392908617897238,0.0,0.22,25.17290861789724
ChIJLRRUg1zJ5zsRwsoTqTSSr5I,Anand Stall,Mumbai,food,best street food,fast_food_restaurant,"Anand Stall, Ground Floor, PARMAR CHS LTD., Paranjape B Scheme, Paranjape A Scheme Rd No. 1, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057",19.104653199999998,72.85229,4.0,460,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10569827605334444738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,24.533592171986594,0.0,0.06,24.473592171986596
ChIJSbfsN3W1bTkR0y7UfnAYUu8,The house of coffee,Jaipur,food,best cafes,coffee_shop,"Ground Floor, F58, Sunder Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.907379700000003,75.79665790000001,4.6,205,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17244872794598289107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,24.50823037643207,0.0,0.06,24.448230376432072
ChIJP3RRgz625zsRmnPDB8Issdw,The Night Chulhaa,Mumbai,food,best street food,north_indian_restaurant,"Shop No 12, Zorastrian compound, opp. Indian oil petrol pump, near Lotus Petrol Pump, Adarsh Nagar, Andheri West, Mumbai, Maharashtra 400102",19.143555100000004,72.832605,4.1,370,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15902540971087459226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,24.256428456690482,0.0,0.06,24.196428456690484
ChIJVwy6TmzJ5zsRN51D0ObEAtE,Street Foods By Punjab Grill Kurla,Mumbai,food,best street food,north_indian_restaurant,"S-FC-07, Phoenix Market City Mall, Lal Bahadur Shastri Marg, Patelwadi.Kurla, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070",19.086401999999996,72.88898549999998,4.4,242,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15060816599495974199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,24.169470350698415,0.0,0.06,24.109470350698416
ChIJC5Z9qoW35zsR5uLvkFgym0w,What's for Food,Mumbai,food,best local food restaurants,restaurant,"429, Adarsh Nagar, New Link Rd, behind Juben Wines, Oshiwara, Andheri West, Mumbai, Maharashtra 400053",19.144911600000004,72.8296017,4.8,152,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5520061124242825958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,24.14610202268369,0.0,0.06,24.08610202268369
ChIJsYFP93jR5zsRcKWa8kY7-Ig,Khau galli Street Food,Mumbai,food,best street food,fast_food_restaurant,"WRMP+J5X, Unnamed Road, Borabazar Precinct, Fort, Mumbai, Maharashtra 400001",18.9341176,72.83549009999999,4.2,304,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9869703759286412656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,24.02530946175113,0.0,0.06,23.965309461751133
ChIJ_8z1h4LJ5zsRXssl018zApA,Radha Krishna Sweets & Street Food,Mumbai,food,best street food,fast_food_restaurant,"Shop No. 1, Old Fanaswala Bungalow, Pandit Jawaharlal Nehru Rd, opposite Post Office, TPS III, Sen Nagar, Santacruz (E, Mumbai, Maharashtra 400055",19.080614899999997,72.84303360000001,4.3,245,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10376912978072423262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,23.672925604509157,0.0,0.06,23.612925604509158
